contribution_date,new_date,id,energy_source,clean_cooking,title,mapper,contributor,purp_prob_sol_description),solution_link,sol_open_source,sol_Intellectual_Property,sol_replication_training,total_sol_unit_cost,prototype,product,product_availability,product_advance_order,solution_trl,solution_diffused,end-user_feedback,efficiency_benchmarks,bottlenecks,sdg_tag_1,sdg_tag_2,sdg_tag_3,sdg_tag_4,sdg_tag_5,thematic_tag_1,thematic_tag_2,thematic_tag_3,thematic_tag_4,thematic_tag_5,Latitude ,Longitude ,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,country,regional_bureau,trl_level,sol_type
Wed Oct 07 2020 15:43:37 GMT+0000 (Coordinated Universal Time),Wed Oct 07 2020 15:43:37,1736,Solar,,Solar Sensor Security Light,AccLab Sierra Leone,Contributor 266,"My invention is a solar sensor device light which can help homes and streets without the use of a switch to turn it on. It uses motion sensor to detect when someone is around and then the light comes on.

",,,,,,,,,,,,,,,11.0,,,,,energy,solar energy,,,,8.38851972,-13.14644,file: img-589,file: img-590,,,,,,,,Sierra Leone,rb_africa,,
Sun May 15 2022 11:29:08 GMT+0000 (Coordinated Universal Time),Sun May 15 2022 11:29:08,4728,Solar / Thermal,,Compressing machine: Turns Olive residue into cylindrical pellets that are used for heating,AccLab Syria,Contributor 267,"It is a solar-powered compressing machine that compresses thepulpyolive residue and turns it into what is locally called ""Birin"" . The machine compresses the birinand turns it into cylindrical pellets that are used as biomass fuelto heat homes.",,x,,x,1500$,,x,,x,5,It has been produced twice and users had satisfactory experience,,,The solution can only be aplied in countries where olive trees,,,,,,reneweable energy,biofuel,biogas,,,33.4939855,36.2342887,file: img-361,,,,,,,,,Syria,rb_arab_states,5.0,product
Wed May 18 2022 07:05:10 GMT+0000 (Coordinated Universal Time),Wed May 18 2022 07:05:10,4789,Thermal,,Mashrou' Enbat,AccLab Syria,Contributor 268,"The Problem:
Farmers who use greenhouses are faced with challenges that come with the cold season. Farming in winter is so expensive due to the scarcity and high prices of fuel and the long hour's electricity cuts.

The solutions:
Using large amounts of manure as an eco-friendly alternative source of energy to heat the greenhouses. The manure released carbon dioxide and nitrogen which increase the temperatureof the greenhouses.
The design:
The solution depends on the fermentation and composting process that produces heat, this heat is then distributed evenly in the greenhouse using hot air passages installed in the greenhouse.





",https://www.facebook.com/Enbat-%D8%A5%D9%86%D8%A8%D8%A7%D8%AA-105235001940821,x,,x,"Green house building and installation costs 3000$, (in Syria it is more expensive due to scarcity of inputs, and due to economic sanctions)
Composting heating distribution unite costs: 1200$",x,,,x,6,pROTO,,,,7.0,12.0,15.0,,,,,,,,33.4939855,36.2342887,file: img-532,,,,,,,,,Syria,rb_arab_states,6.0,prototype
Wed May 18 2022 11:57:20 GMT+0000 (Coordinated Universal Time),Wed May 18 2022 11:57:20,4798,Solar,,Solar-powered irrigation System,AccLab Syria,Contributor 269,"Problem:
Scarcity of Fuel & Diesel to operate water pumps that is used to irrigate farming fields


Solution:
Installing solar powered irrigation System (SPIS), which generate electricity that operates pumps for irrigation.


Note:
This solutions is now a norm, many farmers are resorting to SPIS as a cheaper and sustainable energy alternative.

",https://www.facebook.com/%D8%B4%D9%85%D8%B3-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-242381823364141,x,,x,the cost depends on the availability of materials in Syria. But approximately between 1500$ to 2000%,,x,,,9,"Note:
This solutions is now a norm, many farmers are resorting to SPIS as a cheaper and sustainable energy alternative. Approximately 1 in 3 farmers is using soalr powered irrigation system

",,,,,,,,,,,,,,33.4939855,36.2342887,file: img-25,,,,,,,,,Syria,rb_arab_states,9.0,product
Thu May 19 2022 10:15:41 GMT+0000 (Coordinated Universal Time),Thu May 19 2022 10:15:41,4799,Solar,x,Parabolic solar cooker,AccLab Syria,Contributor 270,"Problem: Scarcity of energy resources, high prices of fuel, long hours of electricity power cuts (total can reach 20 hours) Solution: The solutions holder deployed a solution that he saw on the news being done by a Yemeni woman.The solution is a parabolic-shaped reflector that directs the sunlight to a small spot which generates heat for cooking, The heat can reach 350 degrees. The solution holder was inspired by a Yemeni woman who build the solar cook from local materials and used it for cooking and heating during winter ",,x,,,,x,,,x,7,"According to the article the soolutions has been difused at least three time, one of them to support the work of a local resturant.",,,,1.0,7.0,12.0,13.0,,reneweable energy,clean cooking,clean energy,reneweable energy,solar energy,33.4939855,36.2342887,file: img-519,,,,,,,,,Syria,rb_arab_states,7.0,prototype
Sun May 22 2022 13:02:13 GMT+0000 (Coordinated Universal Time),Sun May 22 2022 13:02:13,4806,Thermal,,Manure- based biogas,AccLab Syria,Contributor 271,"Problem: Scarcity of energy resources, electricity power cuts Solution: Producing biogas from the fermentation process of compost. The ",,x,,x,1500,,x,,x,8,By the solution holder three times,,"This soltuion produce cheap energy from livestock manure moreover, it produces compost that can be used in farming and sold o other farmers.",,7.0,12.0,13.0,,,biogas,clean cooking,clean energy,compost,,33.4939855,36.2342887,file: img-180,,,,,,,,,Syria,rb_arab_states,8.0,product
Tue May 24 2022 10:33:11 GMT+0000 (Coordinated Universal Time),Tue May 24 2022 10:33:11,4830,Wind,,Turbine wind energy H-rotor,AccLab Syria,Contributor 272,"Problem:
Scarcity of energy resources, the high price of fuel, and long hours of electricity power cuts

Solution:
Started a business in manufacturing and installation of wind turbines and solar grids that generate energy for homes, restaurants, businesses, poultry farms, and enterprises. The turbin genrate power and store it in spaecial battaries so they can work during power cuts or when there is no wind.
Most of the materials required to build the turbines and solar grids are locally available",https://www.facebook.com/VuoNnaH,x,,x,1200 $,,x,,x,8,4 times,,"Power reservation
power storage
power generation",,,,,,,,,,,,33.4939855,36.2342887,file: img-352,file: img-353,,,,,,,,Syria,rb_arab_states,8.0,product
Sun May 29 2022 08:58:37 GMT+0000 (Coordinated Universal Time),Sun May 29 2022 08:58:37,4924,Solar,,Waslni - solar Tuk Tuk (taxi),AccLab Syria,Contributor 273,"Problem: High prices of fuel decreased number of public transpiration vehicles Solution: Dual-made a prototype of a solar tuk-tuk that goes with Qamishli's sunny weather and that has a lessenvironmental footprint. the Solar taxi (Tuk-Tuk) is used as public affordable transportation. The Tuk-Tuk is made locally using locally available materials. It consists of, an electric motor, wheels, metal body, battery bank, solar panel, and shade made from fabric.",https://www.facebook.com/وصلني-106802608531785,x,,x,1700,,x,,x,8,Three TUKTUK were made and have been already utilized by the public. Duaa is receiving requests from different potential customers who are considering buying the TukTuk.,,"It is way much cheaper than fuel powered public transportation, and it offeres a pleasent experinces for passengers :)",,5.0,7.0,12.0,,,clean energy,solar energy,,,,35.1648275,40.2758789,file: img-461,,,,,,,,,Syria,rb_arab_states,8.0,product
Sun May 29 2022 12:24:45 GMT+0000 (Coordinated Universal Time),Sun May 29 2022 12:24:45,4925,Solar,,Solar-powered accessories workshop,AccLab Syria,Contributor 274,Generate enough electricity to power his mini accessories workshop which is the source of his livelihood.,,,,,,,,,,,,,,,7.0,,,,,reneweable energy,clean energy,,,,36.3770678,40.6384277,file: img-95,,,,,,,,,Syria,rb_arab_states,,
Sat Jul 09 2022 05:21:14 GMT+0000 (Coordinated Universal Time),Sat Jul 09 2022 05:21:14,5343,Renewable general,,Syrians using olive residue as an alternative biodiesel fuel,AccLab Syria,Contributor 275,"Challenge: Scarcity of fuel, electricity Solutions: Syrian communities are now using olive waste to make fuel to heat homes during the winter, to cook, and use in commercial activities. The fuel is basically made from the olive residue called "" birin"" which is the leftover of the oil-making process. leftovers come mainly from the pulps(seeds) that are not used. This pulpy residue is pressed into the shape of cylinders dried in the sun and then",http://arabic.news.cn/2021-11/17/c_1310316657_3.htm,x,,x,Depends on the quantity,,x,,x,7,In all places in Syria where olive trees is planted,,cheaper than regular fuel,could be diffused only in countire whern olive trees are planted,1.0,7.0,12.0,,,reneweable energy,bio energy,biocoal,,,34.2345124,37.4853516,file: img-603,,,,,,,,,Syria,rb_arab_states,7.0,product
Wed Dec 08 2021 13:17:27 GMT+0000 (Coordinated Universal Time),Wed Dec 08 2021 13:17:27,3749,Thermal,,Biogas Solution: Farmers turning cows' manure into energy (creating the perfect closed loop),AccLab Syria,Contributor 276,"With minimum resources available, Mr. Atef Azkoul is making generating biogas from cows' manures. He learnt about the method through the internet and started applying the experiment within his farms using a basic digester.

Because of the high prices of gas and fuel, biogas provided the perfect solution for a raising challenge.

Moreover, Mr. Azkoul is creating the perfect closed loop by using manure to generate energy and using the remaining liquid as a fertilizer, liquid compost. The compost is applied to crops which are then fed to cows who produce the manure that is used in the digester for biogas.




Mr. Atef is one of many farmers from different Syrian provinces who are following the same practise.





",,,,,,,,,,,,,,,2.0,7.0,12.0,,,agriculture,biogas,clean energy,,,32.7133554,36.8591309,file: img-58,file: img-59,file: img-60,,,,,,,Syria,rb_arab_states,,
Sun Oct 11 2020 17:35:05 GMT+0000 (Coordinated Universal Time),Sun Oct 11 2020 17:35:05,1795,Household application,,Choose your Light,AccLab Syria,Contributor 277,"Years of unstable electricity has led many Syrians to seek alternative solutions. One that is perhaps the most innovative involves using the existing house wiring network and an old car battery to setup a complete lighting backup system.  This allowed the position of the light source to remain the same. Some homes use old truck batteries to further support a TV and a fridge. Interestingly, the fact that only LED lights (for power consumption) can run on these parallel systems, most users also switched their mainstream lighting to LED.  ",,,,,,,,,,,,,,,7.0,12.0,,,,access to basic services,energy,environment friendly,,,33.5050453,36.2498188,file: img-259,file: img-260,file: img-261,file: img-262,,,,,,Syria,rb_arab_states,,
Mon Oct 12 2020 10:24:27 GMT+0000 (Coordinated Universal Time),Mon Oct 12 2020 10:24:27,1810,Solar,,Solar Power for life,AccLab Syria,Contributor 278,"An increased number of household and local businesses ,located in rural areas in Hama, Syria, are installing solar power plants to compensate for the lack of electricity or the long power cuts. 
The solar plants are considered to be an affordable solution that has multiple uses in these rural areas: They are for example used to power irrigation system, household appliances, heating systems, and poultry farming.  People said that for them they are much cheaper than fuel powered plants and more sustainable as they provide free power for around 12 hours daily and the average life of solar plants are around 20 years. ",,,,,,,,,,,,,,,1.0,7.0,8.0,10.0,12.0,access to basic services,agriculture,economic growth,energy,irrigation,35.159214,37.2093201,file: img-221,,,,,,,,,Syria,rb_arab_states,,
Wed Mar 17 2021 21:00:06 GMT+0000 (Coordinated Universal Time),Wed Mar 17 2021 21:00:06,2851,Household application,,pistachio shells Hearth (fireplace heater),AccLab Syria,Contributor 279,"A lady in Aleppo modified her Diezel heater into a heater that is working on pistachio shells. There is a metal box attached to the heater that grind pistachio shells and push them to the fire place. The high prices of diesel and short periods of electricity feeds are making people turn into more affordable and renewable sources of energy


			


			",,,,,,,,,,,,,,,7.0,9.0,,,,behavioral insights,clean energy,,,,33.4933073,36.3317871,file: img-379,,,,,,,,,Syria,rb_arab_states,,
Mon Sep 21 2020 10:14:04 GMT+0000 (Coordinated Universal Time),Mon Sep 21 2020 10:14:04,1113,Thermal,,Briquettes Charcoal from farm waste,AccLab Tanzania,Contributor 280,"They collect raw materials, mainly organic waste from different places in Arusha and Kilimanjaro regions includes different Argo fibers like wheat straw, rice straw, rice husk, hay, jute stick, groundnut shell, energy grasses (miscanthus, elephant grass, switchgrass), Seed husks, corn cobs, corn Stover, energy cane, sugar cane bagasse, and mustard, Stalk, coir pith, etc. Cotton stalk, bamboo, grapevine clippings, fruit tree clippings, coffee shrubs, Olive pits, coffee husk, peanut shells, and all other types of nut shells; Tobacco waste, used coffee grinds, dried tomato vines; Recycled paper, cardboard, Dried animal droppings, dried sludge from wastewater treatment plants and carbonize these organic farm waste and shape them to form briquettes charcoal.





Photos

",,,,,,,,,,,,,,,7.0,9.0,,,,air pollution,climate change,deforestation,,,-3.2392398,36.6613769,file: img-321,file: img-322,,,,,,,,Tanzania,rb_africa,,
